,Lat,Long,Incidents,closest_police_stations_distance,closest_bike_lockers_distance,closest_lcbo_distance,closest_subway_stations_distance,closest_pawn_shops_distance,closest_bike_stores_distance
10380,43.680101301838235,-79.42863012920792,4.0,2124.8701973796324,2593.1212553366895,429.9054049857662,1144.7677337796515,1147.9141050922976,453.45807913463943
10381,43.680101301838235,-79.42615620346534,3.0,2193.9979640557826,2433.308696160138,629.3009411134705,966.658090145383,1300.3511009477215,289.3513650171021
10382,43.680101301838235,-79.42368227772278,5.0,2278.5405343567136,2279.7615498973464,809.1583381860761,798.7159679867175,1464.1379995992015,203.49948892481692
10384,43.680101301838235,-79.41873442623762,4.0,2487.30483369577,1997.193079542013,526.4115817492359,532.6722942212039,1657.5425343275333,442.211762175464
10385,43.680101301838235,-79.41626050049504,3.0,2608.3526992021903,1871.877708892703,455.71098089635177,475.4082609587621,1609.1112878573956,626.1011204573745
10391,43.680101301838235,-79.4014169460396,3.0,2893.3858657244286,1369.1186078336866,625.4260375336324,740.5293738194434,1819.8299769080068,1666.1735045970502
10392,43.680101301838235,-79.39894302029703,1.0,2895.0415047748197,1347.6570568036927,675.3071656121708,702.1584453601201,1926.3531857617202,1741.0027904675148
10395,43.680101301838235,-79.3915212430693,3.0,2881.32822068886,1455.64371457862,106.71428150066484,250.53103787084385,2320.7019262391877,2067.2722487469223
10396,43.680101301838235,-79.38904731732673,1.0,2878.8178152737246,1542.406419770207,149.4969116167738,280.21477665356855,2470.45526171249,2201.591970119892
10397,43.680101301838235,-79.38657339158416,1.0,2890.113529883147,1648.8610593936435,336.00602379626963,362.84439576990724,2626.832702692991,2345.2097720936536
10398,43.680101301838235,-79.38409946584159,2.0,2915.054874527183,1771.4610669725298,532.0151333647447,485.04864076189006,2661.493191314532,2496.521493306007
10402,43.680101301838235,-79.37420376287129,2.0,3142.124246370514,2368.8527327626807,1326.4590611937767,842.3285734097569,2630.559325282222,2656.178543827162
10404,43.680101301838235,-79.36925591138613,1.0,3168.220364928345,2706.6206735330784,1126.2839493768784,722.6370918590569,2704.758529351628,2334.6808472675425
10407,43.680101301838235,-79.36183413415841,1.0,3116.7983726472426,3239.497014579821,586.4715035065336,460.77120627010555,2790.594551356507,1908.1321747471573
10408,43.680101301838235,-79.35936020841584,2.0,3125.053180780473,3421.9490477926,441.5299515149018,367.0183470069201,2659.495885939738,1787.9956824265817
10409,43.680101301838235,-79.35688628267327,5.0,3145.967261533251,3606.2079730760975,354.3204207421225,369.7151807987984,2537.3280177584065,1683.0022333875227
10414,43.680101301838235,-79.3445166539604,2.0,2502.1359430973093,4354.53315185079,907.5419820734863,8.552222466328944,2111.3572116471228,1484.7401151428915
10415,43.680101301838235,-79.34204272821782,1.0,2330.366903735728,4502.829673744509,709.6277027062956,207.82949537693474,1988.549244318812,1402.205311993855
10416,43.680101301838235,-79.33956880247524,7.0,2163.3632165204353,4654.956139959023,512.932329111301,170.6470437239673,1796.6333782054833,1209.844712875461
10417,43.680101301838235,-79.33709487673268,4.0,2002.3176022100095,4810.549215201599,319.71353246441123,114.6145659737143,1606.56124230421,1020.222958228496
10418,43.680101301838235,-79.3346209509901,4.0,1848.7877182587974,4969.283281347711,144.64778728993988,277.0228991872832,1419.0738833543642,835.2075807981906
10419,43.680101301838235,-79.33214702524752,1.0,1704.8053109743253,5130.866827227629,138.6300577172334,308.46910460346436,1235.3487279425874,658.6916464949472
10420,43.680101301838235,-79.32967309950496,4.0,1572.9943242094384,5295.038994741414,311.6130203410851,281.81535373321435,1057.3487623947822,499.76377534587016
10421,43.680101301838235,-79.32719917376238,3.0,1456.6626289485089,5461.566350418055,504.5553754832554,378.514980355649,888.5215044701296,381.1025336353777
10422,43.680101301838235,-79.3247252480198,3.0,1359.7888661029856,5630.23991759863,701.1694875085071,491.4507218577035,735.2133402115726,346.84379083490825
10424,43.680101301838235,-79.31977739653466,1.0,1241.8372995529094,5973.296161995486,1097.5112337753153,544.9431785230054,530.4973509240901,556.041415508631
10425,43.680101301838235,-79.31730347079208,1.0,1228.061175152319,6147.3602476889955,1296.2872530408554,666.3779991090687,520.8147766326275,723.1887872580708
10427,43.680101301838235,-79.31235561930693,6.0,1295.7228190398114,6189.5439655906075,1470.74647014619,701.0822056258517,699.7439651607302,1090.5963715184625
10428,43.680101301838235,-79.30988169356436,1.0,1372.4746349373045,6041.282498520683,1348.7289489162881,735.1128651409132,847.4754330252572,931.2969446590234
10430,43.680101301838235,-79.30493384207921,6.0,1591.250844190592,5754.041921189058,1170.3971463823113,936.4219373889438,1189.1648306956497,542.5294822290289
10431,43.680101301838235,-79.30245991633663,1.0,1725.0167751030906,5615.537633454491,1124.5508370364967,993.1062304714612,1371.655345239597,356.70520729908264
10432,43.680101301838235,-79.29998599059407,5.0,1870.5323771852402,5480.790908551347,1113.1052027499484,1000.5772072307815,1558.3157285545378,199.32670383806771
10433,43.680101301838235,-79.29751206485149,1.0,2025.2665868506763,5350.085666945887,1137.0995128882503,1046.722496370119,1747.8105061182596,178.36992181675606
10434,43.680101301838235,-79.29503813910891,9.0,2187.2638146764943,5223.725289027028,1194.3998135031106,1126.8006457445758,1939.3089882400316,321.702793522637
10436,43.680101301838235,-79.29009028762377,5.0,2527.4046188227653,4985.34945379855,1263.7247593784407,1362.5412061436994,2326.3334489796534,696.8664838785514
10437,43.680101301838235,-79.28761636188119,8.0,2703.5175181420736,4874.035618289821,1224.95901962836,1506.4214782946265,2521.2412601295664,892.2310500408273
10438,43.680101301838235,-79.28514243613861,8.0,2882.680125363234,4768.467136902418,1218.0413467813114,1606.389322594156,2716.81280104358,1089.092172630387
10440,43.680101301838235,-79.28019458465347,1.0,3248.12788878473,4576.135365179111,1299.443088038149,1727.8494517425406,3109.4457359908038,1484.920629952874
10542,43.68190728051471,-79.52758715891089,1.0,3556.087436559414,5225.875779516395,2416.1990763563786,3972.157930445349,5176.8001643375865,2765.2370964892643
10548,43.68190728051471,-79.51274360445544,4.0,2499.035440820765,6003.0473779991125,2328.56901410524,3749.5261894772852,4080.7717019315987,2490.915132998491
10555,43.68190728051471,-79.49542612425742,1.0,1548.619218649068,6152.206908698697,1839.0642969426378,3533.93940638595,2904.682431173009,2560.7517604215877
10556,43.68190728051471,-79.49295219851486,1.0,1472.0502651977517,6031.805511804004,1790.97339302067,3538.2304334597084,2753.5367092275687,2423.6682671699823
10558,43.68190728051471,-79.4880043470297,1.0,1393.9367937546895,5804.077583294422,1734.4135533913345,3494.6734017260183,2471.9133289383867,2178.6292692615007
10564,43.68190728051471,-79.47316079257426,2.0,1561.767413649957,5244.98789167027,1240.072774257253,3127.399931358919,1898.9753765822984,1809.3553353710731
10565,43.68190728051471,-79.47068686683168,2.0,1442.9161374144364,5172.878809393757,1253.5202526564462,3061.661106339588,1862.0845502670825,1818.5016244906358
10567,43.68190728051471,-79.46573901534653,1.0,1267.5115288826714,5049.23882170841,1370.1017597956293,2957.155532787211,1851.670596018574,1900.5609866007492
10576,43.68190728051471,-79.44347368366337,1.0,1845.9088755211963,3722.76651684368,789.2597784029729,2028.1407231117123,688.5665146110399,1602.1633651712457
10580,43.68190728051471,-79.43357798069307,1.0,1839.810090349468,3035.298459071932,187.43336616922085,1466.8491620876828,731.0885984478712,804.2410977901512
10582,43.68190728051471,-79.42863012920792,1.0,1934.7607778276404,2714.34971509381,467.7152496017588,1077.4004269847267,1020.8550270125629,405.28341158042144
10584,43.68190728051471,-79.42368227772278,1.0,2102.3683262634845,2416.769549012051,717.3227942883289,698.7602499313609,1366.7894858252027,6.883442243757238
10585,43.68190728051471,-79.4212083519802,8.0,2208.5345682979687,2279.632433584458,534.7451340126025,520.9379643805299,1549.343579795804,193.18887301575077
10586,43.68190728051471,-79.41873442623762,6.0,2326.9854107219794,2152.2729317338253,370.04763965875037,366.1544580606626,1735.6255566801997,392.6601060965645
10587,43.68190728051471,-79.41626050049504,5.0,2455.944027424124,2036.5262764809574,259.8089358298969,276.30428928888983,1806.70329021673,592.1380216707499
10592,43.68190728051471,-79.40389087178218,1.0,2705.765413707487,1610.3301005053613,651.2770423910976,824.6980344126082,1915.0092235695806,1589.5397792826334
10596,43.68190728051471,-79.39399516881188,1.0,2742.007737880033,1587.1839698567176,297.9360603769096,263.19094464504815,2328.6579057160784,2110.1483181135623
10597,43.68190728051471,-79.3915212430693,1.0,2786.9069020761935,1643.0642684700551,141.91550494035343,73.74642008075669,2461.810553445922,2224.071659549898
10598,43.68190728051471,-79.38904731732673,1.0,2845.109345735197,1720.3985958389262,176.35495586991644,145.57672213848716,2603.45567493727,2349.440401838421
10599,43.68190728051471,-79.38657339158416,2.0,2915.81854019609,1816.4488345843986,348.7822756606194,341.36727433985686,2752.2823968721846,2414.3612752838053
10604,43.68190728051471,-79.37420376287129,1.0,3326.8870075064665,2488.397091296518,1329.734288820988,1019.5248780604807,2830.0256989884033,2772.480776882281
10610,43.68190728051471,-79.35936020841584,9.0,3325.2016141839345,3505.7394648482123,611.7578163103111,563.2568617510601,2817.2530114365927,1956.6321790972172
10611,43.68190728051471,-79.35688628267327,1.0,3344.8638940384303,3685.806697858775,552.1267699348167,542.2743129538337,2702.2303147787525,1861.1792959788154
10612,43.68190728051471,-79.3544123569307,4.0,3303.0025946884557,3867.7818869466296,561.2773964939278,437.37260856456186,2597.459357841206,1783.0234617319738
10613,43.68190728051471,-79.35193843118812,1.0,3124.3186032516137,4051.4079438125573,636.248900208719,410.02257520510307,2504.2271972675057,1724.5180093166853
10614,43.68190728051471,-79.34946450544554,5.0,2948.3062612350354,4219.313018273867,757.7499664175207,440.0379954792362,2423.8656922822347,1687.7077561206543
10615,43.68190728051471,-79.34699057970298,4.0,2775.4738996650785,4353.944514834298,907.2757912721102,278.52521853680713,2340.7648259465027,1674.0244866903336
10617,43.68190728051471,-79.34204272821782,1.0,2442.0388885748266,4637.258149613918,709.5635876829591,290.21668547448564,1946.1770523780765,1366.7476573451352
10618,43.68190728051471,-79.33956880247524,2.0,2283.2229288371427,4785.108458511766,512.8506564119627,173.53313484754102,1749.6257622575724,1168.5712313047768
10619,43.68190728051471,-79.33709487673268,1.0,2131.2584164263144,4936.596588545618,319.59003441574356,118.8709953402657,1553.8202085496393,970.9284536478813
10621,43.68190728051471,-79.33214702524752,6.0,1854.55678953142,5249.2190870368795,138.3540014594551,157.92251766585457,1165.9486863275445,579.43081514642
10622,43.68190728051471,-79.32967309950496,5.0,1734.169495688387,5409.796044974608,311.48655685441213,95.95154308000195,975.3709582528671,389.40305347230196
10623,43.68190728051471,-79.32719917376238,3.0,1629.3892356554218,5572.890504203675,504.47259997620597,270.29332223889463,789.2036612410054,217.05571481922937
10624,43.68190728051471,-79.3247252480198,3.0,1543.3979429787732,5738.287810226742,701.104854253989,302.6332489542303,611.4884116476078,148.91408758326202
10626,43.68190728051471,-79.31977739653466,1.0,1440.562574976941,6075.236054765647,1097.4602003350624,383.437708405767,338.8430810516095,459.40306962126755
10627,43.68190728051471,-79.31730347079208,1.0,1428.7042816183425,6246.455060638079,1296.2385400904436,542.3252103820424,323.47415837847984,651.8164871812687
10628,43.68190728051471,-79.3148295450495,3.0,1444.5669963575663,6213.032526162479,1495.2044999102432,530.3602887316915,417.178828696737,847.5034289451478
10629,43.68190728051471,-79.31235561930693,2.0,1487.2639901707737,6058.7893265951125,1627.8213328097372,500.57536148545336,568.3507415650039,1044.6258504618233
10630,43.68190728051471,-79.30988169356436,1.0,1554.5858078513677,5907.251664956219,1518.4818761487102,547.2192356999467,742.6901789969387,985.6715476466271
10631,43.68190728051471,-79.30740776782179,1.0,1643.5091661836186,5758.633132953108,1428.7663347312773,654.1419066233503,927.219814571777,803.2896269564014
10632,43.68190728051471,-79.30493384207921,2.0,1750.7456160947963,5613.1656029417645,1362.5565621254125,797.4546499061016,1116.9002698688523,631.3397073759887
10634,43.68190728051471,-79.29998599059407,2.0,2007.9575044219564,5332.70951224466,1313.6734834149768,802.2845668398134,1503.8852034638746,379.4606155892736
10636,43.68190728051471,-79.29503813910891,9.0,2305.8808322218883,5068.146624936016,1257.2410794878385,955.079797158703,1895.8381195315062,455.79600564622
10637,43.68190728051471,-79.29256421336633,3.0,2465.5803935446643,4942.628729240511,1151.1018859607616,1079.7221844623425,2092.8068534586923,599.1781738076236
10638,43.68190728051471,-79.29009028762377,1.0,2630.7203245940095,4822.093581159074,1071.9092195175654,1224.3360073474737,2290.2097325135246,768.0291308430237
10730,43.68371325919118,-79.56222211930692,1.0,5219.718530970053,4454.29053542625,303.9424063684187,5237.975345741872,7899.287643622443,4816.2690935919345
10737,43.68371325919118,-79.5449046391089,1.0,4705.783107266325,4743.025361065848,1353.1881471104857,4569.513030706511,6560.393963629074,3740.4417197858024
10738,43.68371325919118,-79.54243071336633,1.0,4625.151822860894,4816.035026120495,1504.8324966216728,4501.378969424787,6371.144177893273,3604.7576196523746
10750,43.68371325919118,-79.51274360445544,2.0,2393.0855806250884,6146.581197921064,2526.119919749449,3950.0847981938696,4175.3060862073335,2691.570088831946
10758,43.68371325919118,-79.49295219851486,1.0,1284.0306808818825,5871.454363335715,1988.3873589240484,3738.6509003388073,2891.8367357990155,2576.9041065781835
10759,43.68371325919118,-79.49047827277228,1.0,1223.5271858228325,5752.092971466073,1964.3629399307988,3745.3117106892473,2754.475412207234,2456.9855892426704
10761,43.68371325919118,-79.48553042128712,1.0,1196.7816791981336,5527.236552903212,1761.2402507470126,3640.4362102848754,2504.951126394069,2251.283831195423
10762,43.68371325919118,-79.48305649554456,1.0,1232.5867174103637,5422.316577047215,1654.542073455244,3566.211157961067,2395.4144539143654,2168.7406901413756
10767,43.68371325919118,-79.47068686683168,1.0,1614.1307531902635,4985.0037666175185,1452.3045730841561,3253.601386672643,2061.1253196033854,2018.2398432108664
10769,43.68371325919118,-79.46573901534653,1.0,1459.4556673327234,4856.587070910504,1554.041571820074,2952.584594340045,2051.7221709914684,2092.4786298905633
10775,43.68371325919118,-79.45089546089109,2.0,1616.8263315892962,4347.750421204066,1419.1071225361668,2107.0984145597617,1034.108147458109,2209.453001619578
10776,43.68371325919118,-79.44842153514851,1.0,1724.3562492228702,4169.324281829067,1228.326353663391,2001.3349991353602,852.278298840165,2010.85609254218
10778,43.68371325919118,-79.44347368366337,1.0,1712.1988393884064,3818.735070960693,858.7099361338206,1837.1113015808212,528.3029079225887,1614.3143278248547
10783,43.68371325919118,-79.4311040549505,3.0,1683.1742407370964,2995.7432967488467,449.01936801675953,1243.8801069641252,743.9760682392391,636.3063674973131
10784,43.68371325919118,-79.42863012920792,2.0,1747.0117075789256,2844.5801237224196,577.253354417885,1044.8038667566614,920.3847370416939,451.0099965637935
10785,43.68371325919118,-79.42615620346534,3.0,1830.46051705748,2699.703248894435,737.8412988542462,845.9151139425153,1104.6682159452666,285.5123690378018
10786,43.68371325919118,-79.42368227772278,4.0,1930.9797820480067,2562.1792591836474,674.4565914506945,647.3866702834372,1293.4650359386815,198.00929473353906
